Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	80	21.3333333333	0.000192789008683	1866_G_AT, 36999_AT, 39522_AT, 274_AT, 37584_AT, 36711_AT, 37378_R_AT, 1388_G_AT, 37170_AT, 37233_AT, 32583_AT, 1276_G_AT, 41532_AT, 36173_R_AT, 1829_AT, 1936_S_AT, 35886_AT, 41216_R_AT, 37111_G_AT, 33539_AT, 287_AT, 32928_AT, 37418_AT, 1743_S_AT, 32119_AT, 35595_AT, 1973_S_AT, 35848_AT, 41105_S_AT, 31741_AT, 41371_AT, 36018_AT, 706_AT, 38970_S_AT, 41657_AT, 612_S_AT, 41099_AT, 39304_G_AT, 32265_AT, 1788_S_AT, 199_S_AT, 1994_AT, 37724_AT, 36055_AT, 35768_AT, 37048_AT, 35992_AT, 1939_AT, 1124_AT, 38654_AT, 36519_AT, 131_AT, 31521_F_AT, 37385_AT, 41234_AT, 1244_AT, 1242_AT, 1258_S_AT, 1895_AT, 762_F_AT, 38391_AT, 31694_AT, 1857_AT, 36760_AT, 40473_AT, 35440_G_AT, 37506_AT, 41387_R_AT, 35714_AT, 37377_I_AT, 41499_AT, 31522_F_AT, 1911_S_AT, 31734_AT, 967_G_AT, 36960_AT, 33698_AT, 35314_AT, 568_AT, 37629_AT, 789_AT, 37463_R_AT, 40661_AT, 33288_I_AT, 652_G_AT, 749_AT	352	2784	18224	1.48772204807	0.069392083646	0.0119146570703	0.265838944408
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	17	4.53333333333	0.000193401609979	2036_S_AT, 31615_I_AT, 1953_AT, 1939_AT, 31859_AT, 41169_AT, 39757_AT, 32779_S_AT, 2030_AT, 1936_S_AT, 1018_AT, 189_S_AT, 259_S_AT, 39071_AT, 36101_S_AT, 36100_AT, 37310_AT, 41445_AT, 39753_AT, 257_AT, 1125_S_AT, 1973_S_AT, 568_AT, 1852_AT, 40310_AT, 37724_AT	199	200	6879	2.93826633166	0.0449905419629	0.00764298187478	0.249015577554
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	6	1.6	0.000281422826577	1852_AT, 36621_AT, 1520_S_AT, 39402_AT, 259_S_AT, 40669_AT, 2043_S_AT, 37889_AT	346	29	16792	10.0410603947	0.471691738239	0.0618144487004	0.489800169709
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	8	2.13333333333	0.000400141223125	1520_S_AT, 34375_AT, 39402_AT, 36674_AT, 875_G_AT, 36103_AT, 40385_AT, 1369_S_AT, 35372_R_AT, 1919_AT, 32133_AT	346	66	16792	5.88264144334	0.596388173876	0.079171961382	0.69574368143
UP_KEYWORDS	Polymorphism	244	65.0666666667	0.000419966738365	1866_G_AT, 36210_G_AT, 1520_S_AT, 37270_AT, 1388_G_AT, 37906_AT, 35613_AT, 32583_AT, 39757_AT, 40478_AT, 38642_AT, 32364_AT, 37542_AT, 32928_AT, 33802_AT, 1973_S_AT, 41371_AT, 37146_AT, 35536_AT, 989_AT, 37938_AT, 41382_AT, 988_AT, 2043_S_AT, 36055_AT, 39519_AT, 35768_AT, 37048_AT, 31615_I_AT, 36809_AT, 1867_AT, 36507_AT, 39841_AT, 1939_AT, 36459_AT, 34294_AT, 36929_AT, 41169_AT, 36754_AT, 37385_AT, 35472_AT, 762_F_AT, 1018_AT, 38391_AT, 34145_AT, 31562_AT, 1005_AT, 2004_AT, 38463_S_AT, 39424_AT, 38684_AT, 36651_AT, 33698_AT, 37629_AT, 38671_AT, 1332_F_AT, 38629_AT, 38221_AT, 36103_AT, 33288_I_AT, 32186_AT, 32486_AT, 35985_AT, 36999_AT, 37584_AT, 37378_R_AT, 1148_S_AT, 1649_AT, 35915_AT, 39586_AT, 1804_AT, 37559_AT, 36173_R_AT, 1936_S_AT, 34537_AT, 224_AT, 33922_AT, 1569_R_AT, 1919_AT, 257_AT, 37139_AT, 35966_AT, 1743_S_AT, 35067_AT, 1891_AT, 37283_AT, 36603_AT, 35471_G_AT, 32359_AT, 612_S_AT, 199_S_AT, 2082_S_AT, 1372_AT, 40792_S_AT, 36621_AT, 31648_AT, 34712_AT, 38654_AT, 38089_AT, 848_AT, 35160_AT, 41088_AT, 33662_AT, 1244_AT, 1258_S_AT, 1895_AT, 40319_AT, 1139_AT, 719_G_AT, 36532_AT, 1125_S_AT, 35440_G_AT, 33555_AT, 37377_I_AT, 38691_S_AT, 37365_AT, 41111_AT, 32193_AT, 37857_AT, 36479_AT, 35429_AT, 39331_AT, 37820_AT, 749_AT, 34184_AT, 40540_AT, 37762_AT, 38374_AT, 37170_AT, 38823_S_AT, 1829_AT, 41788_I_AT, 39573_AT, 36749_AT, 35956_S_AT, 36674_AT, 41736_G_AT, 259_S_AT, 35886_AT, 136_AT, 39407_AT, 33539_AT, 287_AT, 41358_AT, 36957_AT, 33120_AT, 41856_AT, 31741_AT, 39242_AT, 706_AT, 38860_AT, 33545_AT, 164_AT, 32265_AT, 41099_AT, 37723_AT, 41598_AT, 1994_AT, 39950_AT, 39402_AT, 37606_AT, 1124_AT, 31859_AT, 32897_AT, 131_AT, 31521_F_AT, 41779_AT, 1385_AT, 34581_S_AT, 1242_AT, 40856_AT, 31694_AT, 1270_AT, 33455_AT, 1167_S_AT, 40473_AT, 31745_AT, 32405_AT, 31586_F_AT, 1750_AT, 35957_AT, 33346_R_AT, 1463_AT, 35314_AT, 37424_AT, 35378_AT, 36865_AT, 1432_S_AT, 33366_AT, 37155_AT, 35776_AT, 34165_AT, 2036_S_AT, 39448_R_AT, 35606_AT, 430_AT, 35149_AT, 32379_F_AT, 38538_AT, 37233_AT, 32779_S_AT, 36562_AT, 40669_AT, 1267_AT, 37310_AT, 36669_AT, 40365_AT, 34981_AT, 39870_AT, 35848_AT, 32062_AT, 32699_S_AT, 39587_AT, 38970_S_AT, 1852_AT, 41657_AT, 39304_G_AT, 34493_AT, 1237_AT, 1263_AT, 1602_AT, 919_AT, 39408_AT, 37724_AT, 34226_AT, 35414_S_AT, 36519_AT, 38685_AT, 41726_AT, 34560_AT, 38356_AT, 37722_S_AT, 189_S_AT, 37831_AT, 39071_AT, 40735_AT, 37206_AT, 33825_AT, 41445_AT, 33385_G_AT, 39753_AT, 41387_R_AT, 31522_F_AT, 40385_AT, 31734_AT, 967_G_AT, 34688_AT, 36960_AT, 31353_F_AT, 568_AT, 789_AT, 36052_AT, 40310_AT, 34989_AT, 41365_AT, 31977_AT	363	12043	20581	1.14872212954	0.142144884167	0.0168912771264	0.576415729049
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	11	2.93333333333	0.00042482238179	1852_AT, 35149_AT, 1520_S_AT, 1867_AT, 37139_AT, 1461_AT, 40310_AT, 39402_AT, 259_S_AT, 1267_AT, 1602_AT, 41445_AT, 848_AT	346	133	16792	4.01390760137	0.618359786937	0.0771357041791	0.738508172826
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	79	21.0666666667	0.000431365295505	2036_S_AT, 471_F_AT, 430_AT, 35149_AT, 1520_S_AT, 40442_F_AT, 32379_F_AT, 37906_AT, 31737_AT, 37233_AT, 34438_AT, 39586_AT, 35915_AT, 1804_AT, 35956_S_AT, 32626_AT, 40669_AT, 35886_AT, 38642_AT, 1267_AT, 37310_AT, 1569_R_AT, 39175_AT, 257_AT, 35966_AT, 37662_AT, 32699_S_AT, 164_AT, 41657_AT, 612_S_AT, 1602_AT, 41382_AT, 988_AT, 2043_S_AT, 2082_S_AT, 36621_AT, 31615_I_AT, 39950_AT, 39402_AT, 37606_AT, 36459_AT, 34294_AT, 31859_AT, 41169_AT, 31521_F_AT, 41726_AT, 38685_AT, 1385_AT, 352_AT, 41159_AT, 762_F_AT, 40856_AT, 189_S_AT, 1139_AT, 39071_AT, 38391_AT, 33455_AT, 37206_AT, 33825_AT, 719_G_AT, 35018_AT, 40210_AT, 40473_AT, 36760_AT, 41180_I_AT, 32405_AT, 1125_S_AT, 31586_F_AT, 37317_AT, 35714_AT, 31522_F_AT, 37628_AT, 36651_AT, 37889_AT, 40098_AT, 568_AT, 40522_AT, 31564_AT, 600_AT, 41365_AT, 39331_AT, 749_AT, 32186_AT, 35776_AT	352	2811	18224	1.45501439151	0.148651714845	0.0227282975802	0.593906942846
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	30	8.0	0.000445094509328	1866_G_AT, 35992_AT, 36999_AT, 1953_AT, 274_AT, 1939_AT, 1388_G_AT, 38374_AT, 41505_R_AT, 38356_AT, 1936_S_AT, 1242_AT, 259_S_AT, 1018_AT, 36101_S_AT, 36100_AT, 224_AT, 36669_AT, 39698_AT, 41216_R_AT, 41445_AT, 1857_AT, 287_AT, 1774_AT, 32119_AT, 1743_S_AT, 41499_AT, 1973_S_AT, 31741_AT, 31353_F_AT, 1852_AT, 789_AT, 40661_AT, 40790_AT, 1994_AT, 38491_AT, 37724_AT	346	720	16792	2.02215799615	0.635509166498	0.0746978198155	0.773620248456
UP_KEYWORDS	Disulfide bond	86	22.9333333333	0.000501951243059	2036_S_AT, 37223_AT, 35149_AT, 1953_AT, 37270_AT, 875_G_AT, 37906_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 2030_AT, 39573_AT, 35956_S_AT, 36749_AT, 40478_AT, 36674_AT, 259_S_AT, 40669_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 32718_AT, 39407_AT, 1569_R_AT, 38018_G_AT, 33665_S_AT, 35372_R_AT, 257_AT, 35966_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 2082_S_AT, 1372_AT, 40792_S_AT, 36621_AT, 31615_I_AT, 39950_AT, 36459_AT, 33012_AT, 35414_S_AT, 31859_AT, 36929_AT, 41169_AT, 41726_AT, 1385_AT, 38356_AT, 33092_AT, 34375_AT, 1018_AT, 189_S_AT, 39071_AT, 1167_S_AT, 34145_AT, 41445_AT, 1369_S_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 33555_AT, 408_AT, 38691_S_AT, 40385_AT, 36651_AT, 32193_AT, 37889_AT, 32522_F_AT, 35378_AT, 31564_AT, 38671_AT, 36615_AT, 32919_AT, 1332_F_AT, 35687_AT, 38629_AT, 40310_AT, 36103_AT, 1091_AT, 37155_AT, 41365_AT, 31977_AT, 32186_AT	363	3434	20581	1.41990081361	0.167446837998	0.0181589233114	0.688581602734
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	6	1.6	0.00052583803132	1852_AT, 35149_AT, 1520_S_AT, 34375_AT, 39402_AT, 259_S_AT, 875_G_AT, 36103_AT, 41445_AT	346	33	16792	8.823962165	0.69650445461	0.08164439689	0.913354864222
UP_KEYWORDS	Cytokine	12	3.2	0.00056608708223	1520_S_AT, 39402_AT, 408_AT, 875_G_AT, 33012_AT, 40385_AT, 1548_S_AT, 1852_AT, 34375_AT, 259_S_AT, 1263_AT, 36674_AT, 36103_AT, 39407_AT, 1369_S_AT, 35372_R_AT	363	190	20581	3.58086124402	0.18672037799	0.0186137021635	0.776246272827
UP_SEQ_FEATURE	sequence variant	252	67.2	0.00057894404434	1866_G_AT, 36210_G_AT, 37270_AT, 31737_AT, 1388_G_AT, 37906_AT, 35613_AT, 32583_AT, 39757_AT, 40478_AT, 38642_AT, 32364_AT, 37542_AT, 32928_AT, 33802_AT, 1973_S_AT, 41371_AT, 37146_AT, 35536_AT, 989_AT, 37938_AT, 41382_AT, 988_AT, 2043_S_AT, 32133_AT, 39519_AT, 35768_AT, 37048_AT, 31615_I_AT, 36809_AT, 1867_AT, 36507_AT, 39841_AT, 1939_AT, 36459_AT, 34294_AT, 36929_AT, 41169_AT, 36754_AT, 37385_AT, 35472_AT, 762_F_AT, 1018_AT, 38391_AT, 34145_AT, 31562_AT, 1005_AT, 2004_AT, 38463_S_AT, 39424_AT, 38684_AT, 36651_AT, 33698_AT, 37629_AT, 38671_AT, 1332_F_AT, 38629_AT, 36103_AT, 38221_AT, 33288_I_AT, 32186_AT, 32486_AT, 35985_AT, 36999_AT, 37584_AT, 37378_R_AT, 1148_S_AT, 1649_AT, 35915_AT, 39586_AT, 1804_AT, 37559_AT, 36173_R_AT, 1936_S_AT, 34537_AT, 224_AT, 33922_AT, 1569_R_AT, 1919_AT, 257_AT, 37139_AT, 35966_AT, 1743_S_AT, 35067_AT, 1891_AT, 37283_AT, 36603_AT, 35471_G_AT, 32359_AT, 612_S_AT, 199_S_AT, 2082_S_AT, 1372_AT, 40792_S_AT, 36621_AT, 34712_AT, 38654_AT, 38089_AT, 848_AT, 35160_AT, 41088_AT, 33662_AT, 1244_AT, 1258_S_AT, 1895_AT, 40319_AT, 1139_AT, 36532_AT, 1125_S_AT, 35440_G_AT, 33555_AT, 37377_I_AT, 38691_S_AT, 37365_AT, 41111_AT, 32193_AT, 37857_AT, 36479_AT, 35429_AT, 39331_AT, 37820_AT, 749_AT, 34184_AT, 40540_AT, 37762_AT, 38374_AT, 37170_AT, 38823_S_AT, 1829_AT, 41788_I_AT, 39573_AT, 36749_AT, 35956_S_AT, 36674_AT, 41736_G_AT, 259_S_AT, 35886_AT, 136_AT, 39407_AT, 33665_S_AT, 33539_AT, 287_AT, 36957_AT, 33120_AT, 41856_AT, 31741_AT, 36018_AT, 35345_AT, 1548_S_AT, 39242_AT, 706_AT, 38860_AT, 33545_AT, 164_AT, 41099_AT, 32265_AT, 37723_AT, 41598_AT, 38491_AT, 1994_AT, 39950_AT, 1461_AT, 37606_AT, 1124_AT, 31859_AT, 32897_AT, 131_AT, 31521_F_AT, 41779_AT, 1385_AT, 34581_S_AT, 1242_AT, 40856_AT, 31694_AT, 1270_AT, 33455_AT, 1167_S_AT, 40473_AT, 31745_AT, 32405_AT, 31586_F_AT, 1750_AT, 35957_AT, 33346_R_AT, 1463_AT, 35314_AT, 37424_AT, 35378_AT, 36865_AT, 40522_AT, 31564_AT, 1432_S_AT, 33366_AT, 37155_AT, 34165_AT, 2036_S_AT, 39448_R_AT, 37223_AT, 471_F_AT, 35606_AT, 430_AT, 35149_AT, 32379_F_AT, 38538_AT, 37233_AT, 41505_R_AT, 32779_S_AT, 36562_AT, 33094_S_AT, 40669_AT, 1267_AT, 37310_AT, 36669_AT, 40365_AT, 34981_AT, 39870_AT, 37862_AT, 35848_AT, 32062_AT, 32699_S_AT, 38970_S_AT, 1852_AT, 41657_AT, 39304_G_AT, 34493_AT, 1237_AT, 1263_AT, 1602_AT, 919_AT, 39408_AT, 37724_AT, 34226_AT, 35414_S_AT, 36519_AT, 38685_AT, 41726_AT, 34560_AT, 38356_AT, 37722_S_AT, 887_AT, 189_S_AT, 37831_AT, 40735_AT, 39071_AT, 37206_AT, 33825_AT, 41445_AT, 33385_G_AT, 39753_AT, 37317_AT, 31522_F_AT, 40385_AT, 31734_AT, 967_G_AT, 34688_AT, 36960_AT, 31353_F_AT, 568_AT, 789_AT, 36052_AT, 40310_AT, 41365_AT, 31977_AT	358	12443	20063	1.13498020246	0.519887352487	0.307098385401	0.938132185558
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	19	5.06666666667	0.000596618831313	36728_AT, 1774_AT, 35714_AT, 38953_AT, 408_AT, 37762_AT, 1939_AT, 38374_AT, 41499_AT, 1973_S_AT, 33012_AT, 1148_S_AT, 36519_AT, 1385_AT, 40522_AT, 1936_S_AT, 1432_S_AT, 35687_AT, 40856_AT, 224_AT, 37724_AT, 34184_AT	346	366	16792	2.51940996241	0.741520405184	0.0862478378371	1.03569540901
BIOCARTA	h_nthiPathway:NFkB activation by Nontypeable Hemophilus influenzae	7	1.86666666667	0.000633130063931	1852_AT, 706_AT, 1520_S_AT, 1461_AT, 40310_AT, 39402_AT, 259_S_AT, 1369_S_AT, 35372_R_AT, 1005_AT	78	24	1625	6.07638888889	0.107741601177	0.107741601177	0.77706896143
GOTERM_CC_DIRECT	GO:0042470~melanosome	9	2.4	0.000745966541455	41159_AT, 612_S_AT, 40856_AT, 40669_AT, 1139_AT, 38391_AT, 41598_AT, 600_AT, 36760_AT	352	101	18224	4.61341134113	0.242967695836	0.0341953289194	1.02498723452
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	15	4.0	0.000807291927933	36728_AT, 1520_S_AT, 39402_AT, 38374_AT, 33012_AT, 40385_AT, 41105_S_AT, 36754_AT, 1548_S_AT, 35378_AT, 32359_AT, 35536_AT, 36674_AT, 1263_AT, 36103_AT, 224_AT, 1372_AT	346	254	16792	2.8660507032	0.839725919054	0.108125070867	1.39898965264
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	10	2.66666666667	0.000832371359901	35149_AT, 1520_S_AT, 1867_AT, 39402_AT, 1461_AT, 848_AT, 37629_AT, 1852_AT, 259_S_AT, 36674_AT, 37310_AT, 1369_S_AT, 35372_R_AT	199	87	6879	3.97331485011	0.179783441324	0.0279153706624	1.06766468306
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	129	34.4	0.000832562389269	1866_G_AT, 36210_G_AT, 40442_F_AT, 1953_AT, 37270_AT, 34438_AT, 1276_G_AT, 41788_I_AT, 37218_AT, 41850_S_AT, 35886_AT, 36100_AT, 38018_G_AT, 41216_R_AT, 33539_AT, 32928_AT, 36957_AT, 38032_AT, 41105_S_AT, 31888_S_AT, 1548_S_AT, 706_AT, 989_AT, 32265_AT, 37723_AT, 41382_AT, 38491_AT, 1994_AT, 35294_AT, 37048_AT, 31615_I_AT, 1867_AT, 1461_AT, 37606_AT, 1939_AT, 1124_AT, 41779_AT, 352_AT, 37385_AT, 34581_S_AT, 39750_AT, 38391_AT, 35500_AT, 35018_AT, 1857_AT, 40210_AT, 36760_AT, 40473_AT, 2004_AT, 1005_AT, 31562_AT, 32405_AT, 37506_AT, 1750_AT, 33346_R_AT, 39159_AT, 32679_AT, 1463_AT, 35314_AT, 32522_F_AT, 37424_AT, 35378_AT, 37440_AT, 40522_AT, 38629_AT, 36103_AT, 33288_I_AT, 38024_AT, 32186_AT, 2036_S_AT, 471_F_AT, 37223_AT, 430_AT, 35149_AT, 36999_AT, 37584_AT, 37378_R_AT, 32379_F_AT, 1148_S_AT, 1649_AT, 41505_R_AT, 37559_AT, 2030_AT, 36562_AT, 33094_S_AT, 36101_S_AT, 1267_AT, 936_S_AT, 39175_AT, 37418_AT, 1743_S_AT, 35848_AT, 35067_AT, 1891_AT, 37662_AT, 32699_S_AT, 39503_S_AT, 36603_AT, 38970_S_AT, 32359_AT, 41657_AT, 612_S_AT, 39304_G_AT, 1602_AT, 199_S_AT, 2082_S_AT, 34226_AT, 34712_AT, 36519_AT, 38089_AT, 848_AT, 39232_AT, 33662_AT, 1244_AT, 37722_S_AT, 40319_AT, 1139_AT, 39698_AT, 41445_AT, 33385_G_AT, 41180_I_AT, 1125_S_AT, 35714_AT, 37377_I_AT, 41499_AT, 31522_F_AT, 1911_S_AT, 31734_AT, 34688_AT, 789_AT, 40310_AT, 35429_AT, 600_AT, 39331_AT, 34184_AT	352	5222	18224	1.27895094182	0.267048039439	0.0339304577794	1.14333992149
UP_SEQ_FEATURE	disulfide bond	75	20.0	0.000871496290335	2036_S_AT, 37223_AT, 35149_AT, 1953_AT, 37270_AT, 875_G_AT, 37906_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 35956_S_AT, 36749_AT, 40478_AT, 36674_AT, 259_S_AT, 40669_AT, 36101_S_AT, 38642_AT, 36100_AT, 37310_AT, 39407_AT, 1569_R_AT, 38018_G_AT, 33665_S_AT, 35372_R_AT, 257_AT, 41856_AT, 833_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 35471_G_AT, 32359_AT, 1263_AT, 34493_AT, 41382_AT, 988_AT, 2082_S_AT, 1372_AT, 40792_S_AT, 36621_AT, 31615_I_AT, 33012_AT, 35414_S_AT, 31859_AT, 36929_AT, 41169_AT, 41726_AT, 1385_AT, 38356_AT, 33092_AT, 887_AT, 34375_AT, 189_S_AT, 39071_AT, 41445_AT, 1369_S_AT, 1167_S_AT, 31745_AT, 39753_AT, 1125_S_AT, 31586_F_AT, 39424_AT, 33555_AT, 408_AT, 40385_AT, 36651_AT, 37889_AT, 32522_F_AT, 35378_AT, 31564_AT, 36615_AT, 32919_AT, 1332_F_AT, 35687_AT, 38629_AT, 40310_AT, 36103_AT, 1091_AT, 37155_AT, 41365_AT, 31977_AT	358	2917	20063	1.44091273846	0.668678881211	0.308036734169	1.40904180178
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	12	3.2	0.000874425496732	34981_AT, 33802_AT, 1953_AT, 32379_F_AT, 875_G_AT, 32897_AT, 32779_S_AT, 789_AT, 1829_AT, 40310_AT, 34375_AT, 36101_S_AT, 36100_AT, 37310_AT, 41445_AT	346	172	16792	3.38593897029	0.862370474738	0.110110715763	1.51449343218
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	11	2.93333333333	0.000895719067018	35149_AT, 1520_S_AT, 39402_AT, 1461_AT, 1891_AT, 32583_AT, 1852_AT, 1895_AT, 40310_AT, 259_S_AT, 36674_AT, 36103_AT, 34145_AT, 1369_S_AT, 35372_R_AT	199	106	6879	3.58722859581	0.192067424581	0.0263073541125	1.14848728693
KEGG_PATHWAY	hsa05146:Amoebiasis	11	2.93333333333	0.000895719067018	1852_AT, 1520_S_AT, 40310_AT, 39402_AT, 259_S_AT, 34438_AT, 41445_AT, 600_AT, 1369_S_AT, 36929_AT, 1548_S_AT, 35372_R_AT, 40365_AT, 568_AT	199	106	6879	3.58722859581	0.192067424581	0.0263073541125	1.14848728693
UP_KEYWORDS	Chromosomal rearrangement	16	4.26666666667	0.000904185288133	39159_AT, 1973_S_AT, 1124_AT, 1148_S_AT, 41105_S_AT, 41505_R_AT, 31521_F_AT, 37283_AT, 31564_AT, 1936_S_AT, 35687_AT, 762_F_AT, 37831_AT, 40661_AT, 37155_AT, 38491_AT, 2043_S_AT, 37724_AT	363	334	20581	2.71602250045	0.281203449627	0.0271396610185	1.23719390374
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	10	2.66666666667	0.000904551693455	1520_S_AT, 1953_AT, 39402_AT, 875_G_AT, 40385_AT, 32583_AT, 1852_AT, 1895_AT, 40310_AT, 34375_AT, 259_S_AT, 36103_AT, 36101_S_AT, 36100_AT, 41445_AT, 1369_S_AT, 35372_R_AT	199	88	6879	3.928163545	0.193765575281	0.0236471117979	1.15975161421
BBID	19.Cytokine_microglia	6	1.6	0.00090571317748	1852_AT, 39448_R_AT, 35149_AT, 34375_AT, 259_S_AT, 875_G_AT, 41445_AT, 1548_S_AT	33	11	388	6.4132231405	0.0648544984579	0.0648544984579	0.943928088771
KEGG_PATHWAY	hsa05161:Hepatitis B	13	3.46666666667	0.000914413609496	1461_AT, 1939_AT, 1973_S_AT, 31859_AT, 32583_AT, 1852_AT, 1936_S_AT, 1244_AT, 1895_AT, 40310_AT, 259_S_AT, 1369_S_AT, 41445_AT, 1994_AT, 35372_R_AT, 36760_AT, 37724_AT, 2004_AT	199	145	6879	3.09918558309	0.195657416661	0.0215376793933	1.17232720467
GOTERM_BP_DIRECT	GO:0045080~positive regulation of chemokine biosynthetic process	4	1.06666666667	0.000926743760155	1852_AT, 789_AT, 33802_AT, 1520_S_AT, 39402_AT, 259_S_AT	346	10	16792	19.412716763	0.877776289056	0.110212265619	1.60441892928
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	10	2.66666666667	0.000936193995296	257_AT, 2036_S_AT, 1125_S_AT, 31615_I_AT, 33092_AT, 37270_AT, 39071_AT, 31859_AT, 37233_AT, 988_AT, 32186_AT, 37889_AT, 39753_AT	346	122	16792	3.97801573012	0.880369311112	0.105736715973	1.62065389428
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	8	2.13333333333	0.00094315097572	2036_S_AT, 1125_S_AT, 31615_I_AT, 38391_AT, 31859_AT, 39407_AT, 719_G_AT, 1167_S_AT, 36929_AT, 2082_S_AT	346	76	16792	5.10860967448	0.882243009778	0.101435338367	1.6326039761
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	16	4.26666666667	0.000964833316946	40442_F_AT, 32379_F_AT, 39159_AT, 41105_S_AT, 40098_AT, 36603_AT, 989_AT, 39750_AT, 35886_AT, 38391_AT, 199_S_AT, 2082_S_AT, 40473_AT, 36760_AT, 33385_G_AT, 39175_AT	346	290	16881	2.6918078533	0.433113318853	0.132291077261	1.41167274147
GOTERM_MF_DIRECT	GO:0032403~protein complex binding	13	3.46666666667	0.00112019858522	1866_G_AT, 37317_AT, 1867_AT, 1461_AT, 1743_S_AT, 1973_S_AT, 32897_AT, 36929_AT, 36161_AT, 706_AT, 1936_S_AT, 35471_G_AT, 38391_AT, 37724_AT, 39175_AT, 35768_AT	346	206	16881	3.07891857007	0.482655337634	0.123491777539	1.63724768147
UP_KEYWORDS	Secreted	54	14.4	0.00113136480053	35149_AT, 1520_S_AT, 1953_AT, 875_G_AT, 37906_AT, 1148_S_AT, 37233_AT, 35915_AT, 1804_AT, 32464_AT, 2030_AT, 35956_S_AT, 36674_AT, 259_S_AT, 36101_S_AT, 36100_AT, 38642_AT, 37310_AT, 39407_AT, 33665_S_AT, 35372_R_AT, 37139_AT, 35966_AT, 36009_AT, 35067_AT, 1548_S_AT, 32699_S_AT, 1852_AT, 32359_AT, 1263_AT, 41382_AT, 988_AT, 36621_AT, 39950_AT, 39402_AT, 31859_AT, 36929_AT, 36754_AT, 41169_AT, 1385_AT, 38356_AT, 34375_AT, 189_S_AT, 1018_AT, 40856_AT, 38391_AT, 33825_AT, 41445_AT, 1369_S_AT, 719_G_AT, 31745_AT, 31586_F_AT, 408_AT, 38691_S_AT, 40385_AT, 35378_AT, 31564_AT, 36615_AT, 1332_F_AT, 36103_AT, 41365_AT	363	1965	20581	1.55808466343	0.33845807982	0.0312834472263	1.54580377401
GOTERM_BP_DIRECT	GO:0032570~response to progesterone	6	1.6	0.00115347708358	41088_AT, 34375_AT, 40310_AT, 875_G_AT, 36669_AT, 41445_AT, 39586_AT	346	39	16792	7.46642952423	0.926937631647	0.117143378966	1.99323809507
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	18	4.8	0.00120086219231	34226_AT, 875_G_AT, 37170_AT, 1891_AT, 41371_AT, 38823_S_AT, 37629_AT, 1432_S_AT, 41657_AT, 34375_AT, 36103_AT, 1267_AT, 1602_AT, 199_S_AT, 40473_AT, 749_AT, 31977_AT, 31562_AT, 2004_AT	346	359	16881	2.44624599482	0.50664746403	0.111086379426	1.7541734131
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	21	5.6	0.00122288120973	2036_S_AT, 31615_I_AT, 1867_AT, 1953_AT, 1461_AT, 1939_AT, 31859_AT, 34438_AT, 41169_AT, 2030_AT, 1936_S_AT, 189_S_AT, 36101_S_AT, 36100_AT, 36760_AT, 1005_AT, 1125_S_AT, 1973_S_AT, 40840_AT, 31741_AT, 36018_AT, 1548_S_AT, 32919_AT, 1432_S_AT, 1237_AT, 1602_AT, 37724_AT, 39519_AT	346	455	16792	2.23992885727	0.937586155743	0.118464020761	2.11196761757
